VisitID,FishCovLW,FishCovTVeg,FishCovUcut,FishCovArt,FishCovAqVeg,FishCovNone,FishCovTotal,FishCovLW_FNT,FishCovTVeg_FNT,FishCovUcut_FNT,FishCovArt_FNT,FishCovAqVeg_FNT,FishCovNone_FNT,FishCovTotal_FNT,FishCovLW_FT,FishCovTVeg_FT,FishCovUcut_FT,FishCovArt_FT,FishCovAqVeg_FT,FishCovNone_FT,FishCovTotal_FT,FishCovLW_SlowPool,FishCovTVeg_SlowPool,FishCovUcut_SlowPool,FishCovArt_SlowPool,FishCovAqVeg_SlowPool,FishCovNone_SlowPool,FishCovTotal_SlowPool,FishCovLW_SSC,FishCovTVeg_SSC,FishCovUcut_SSC,FishCovArt_SSC,FishCovAqVeg_SSC,FishCovNone_SSC,FishCovTotal_SSC,Valid,,FishCovLW,FishCovTVeg,FishCovUcut,FishCovArt,FishCovAqVeg,FishCovNone,FishCovTotal
568,4.27250177,5.209550063,0,4.465120094,3.325979165,85.08637483,17.27315109,0.534879906,0.534879906,0,0,0.534879906,9.092958404,1.604639718,2.348308839,2.348308839,0,2.348308839,1.401786234,38.51946402,8.44671275,1.389313025,2.326361318,0,2.116811255,1.389313025,37.4739524,7.221798623,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
569,0,17.03065395,0,0,5.554950045,77.414396,22.585604,0,4.644868302,0,0,0.662125341,16.23705722,5.306993642,0,3.285195277,0,0,0.518619437,21.10535876,3.803814714,0,9.100590372,0,0,4.374205268,40.07198002,13.47479564,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
570,1.361568476,1.13844883,0,0,0,97.52868441,2.500017306,0,0,0,0,0,0,0,0.953265112,0.953265112,0,0,0,93.41998095,1.906530224,0.408303365,0.185183718,0,0,0,4.108703461,0.593487083,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
571,3.876926068,18.3574102,0,0,21.33874496,56.43843873,43.57308122,0,0.143391824,0,0,0,0.430175473,0.143391824,0.609050698,2.383317941,0,0,0.757400476,17.04627424,3.749769115,3.267875371,15.83070043,0,0,20.58134448,38.96198901,39.67992028,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
572,4.407643091,5.498330899,0,0,0.043970373,92.81323458,9.949944363,0.698049238,0.905156826,0,0,0.043970373,26.41301551,1.647176438,3.645507337,4.529087558,0,0,0,60.05565408,8.174594895,0.064086515,0.064086515,0,0,0,6.344564991,0.12817303,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
573,1.960090735,2.773423694,0,0,0,95.96718142,4.733514428,0.301501553,0.746149456,0,0,0,29.21366631,1.04765101,1.254440576,1.914688021,0,0,0,55.93873771,3.169128597,0.404148605,0.112586216,0,0,0,10.8147774,0.516734821,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
574,2.528905462,2.676703118,0,1.284955515,0.807541882,94.33064064,7.298105977,1.182603815,0.236520763,0,0.168513999,0.236520763,22.13244449,1.82415934,1.167865014,1.79768751,0,0.303161227,0.42727101,55.40366783,3.695984761,0.178436633,0.642494845,0,0.81328029,0.143750109,16.79452832,1.777961877,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
575,1.799528539,6.830812033,0,0.029375194,0,92.45357128,8.659715766,0,0,0,0,0,0,0,1.45987462,6.216048456,0,0,0,78.97078896,7.675923076,0.339653919,0.614763577,0,0.029375194,0,13.48278232,0.98379269,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
576,5.501784326,2.700638284,0,0.481227618,0,91.57311672,8.683650229,0,0,0,0,0,0,0,5.004161168,2.597666212,0,0.481227618,0,84.73967781,8.083054999,0.497623158,0.102972072,0,0,0,6.833438913,0.60059523,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
577,0.097319335,0.765475602,0,0.061355141,0,99.07584992,0.924150078,0.08557499,0.440017869,0,0,0,43.47619401,0.525592858,0,0.325457734,0,0,0,48.36280677,0.325457734,0.011744345,0,0,0.061355141,0,7.23684915,0.073099486,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
578,11.07991588,6.497065907,0,0,0,83.55629049,17.57698178,5.936467555,1.294087718,0,0,0,26.58983752,7.230555273,1.218377938,3.561412435,0,0,0,27.13283132,4.779790373,3.925070384,1.641565754,0,0,0,29.83362165,5.566636139,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
579,12.54554884,21.43528457,0,0,13.72115992,59.69861099,47.70199333,3.694191395,1.671011094,0,0,2.557454677,6.45210607,7.922657166,3.854739785,13.34842608,0,0,7.26815189,24.75841075,24.47131776,4.99661766,6.415847389,0,0,3.895553351,28.48809416,15.3080184,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
580,3.667453873,1.911661215,0,0,0.067416626,94.67635495,5.646531714,0.067809125,0.067809125,0,0,0,6.713103377,0.13561825,2.631736479,1.650270436,0,0,0,69.80683051,4.282006915,0.967908269,0.193581654,0,0,0.067416626,18.15642106,1.228906549,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
581,3.317288188,2.273833671,0,0,2.741028242,94.62817912,8.332150101,0.396863785,0.480028086,0,0,0.075557809,17.0805898,0.95244968,1.718286784,1.305117803,0,0,2.222928694,55.90060852,5.246333281,1.202137619,0.488687783,0,0,0.442541738,21.64698081,2.13336714,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
582,5.816655047,15.89826929,0,0,0,78.61542878,21.71492433,0,0,0,0,0,0,0,4.94996514,13.40852233,0,0,0,71.0316614,18.35848747,0.866689907,2.489746955,0,0,0,7.583767379,3.356436862,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
583,9.419113166,19.45596301,0,0,0.179768434,76.68118436,29.05484461,1.144388285,2.673584973,0,0,0,11.67598667,3.817973259,5.744166039,12.93644478,0,0,0.163637667,43.21504104,18.84424849,2.530558841,3.845933254,0,0,0.016130767,21.79015665,6.392622863,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
584,7.790994997,8.697530374,0,0,10.8557929,72.65568173,27.34431827,0.566028746,0.141507187,0,0,0.141507187,1.981100611,0.849043119,4.509568808,7.037084094,0,0,8.800127055,49.87318351,20.34677996,2.715397443,1.518939093,0,0,1.91415866,20.8013976,6.148495196,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
585,5,5,0,0,0,90,10,0,0,0,0,0,0,0,5,5,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
586,4.534592804,10.92675226,0,0,0,84.53865493,15.46134507,0,0,0,0,0,0,0,3.140241149,9.469512395,0,0,0,70.175726,12.60975354,1.394351655,1.45723987,0,0,0,14.36292893,2.851591524,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
587,20.6178355,18.45154058,0,0,0,67.7831426,39.06937609,0,0,0,0,0,0,0,17.94948607,14.89585135,0,0,0,55.33542825,32.84533743,2.668349429,3.555689232,0,0,0,12.44771435,6.224038661,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
590,0.248995412,4.467257527,0,0,0,95.28374706,4.716252939,0,0,0,0,0,0,0,0,4.467257527,0,0,0,84.87789302,4.467257527,0.248995412,0,0,0,0,10.40585404,0.248995412,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
593,15.4552464,12.07590814,0,0,37.35753193,35.11131353,64.88868647,0.412480218,5.109583747,0,0,4.869622023,6.100161937,10.39168599,0.001416952,0.655110228,0,0,0.013028597,1.179842479,0.669555776,15.04134923,6.311214162,0,0,32.47488131,27.83130912,53.8274447,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
595,10.36549029,19.97287302,0,0,0,69.69125831,30.33836331,0,0,0,0,0,0,0,9.285941071,16.69741639,0,0,0,60.2944019,25.98335747,1.079549221,3.275456623,0,0,0,9.39685641,4.355005844,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
600,9.905764735,13.38078143,0,0,0,76.71345383,23.28654617,0,0,0,0,0,0,0,7.327391885,11.54470696,0,0,0,60.04341292,18.87209885,2.57837285,1.83607447,0,0,0,16.67004091,4.41444732,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
601,17.09637944,4.842096379,0,0,0,78.06152418,21.93847582,3.217149127,0.160857456,0,0,0,4.664866233,3.378006583,10.97763524,4.410203393,0,0,0,60.36538948,15.38783864,2.901595071,0.27103553,0,0,0,13.03126846,3.172630602,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
604,3.705589314,11.00098538,0,0,0,85.35432748,14.7065747,0,3.319647452,0,0,0,21.76383643,3.319647452,2.013466908,5.157524498,0,0,0,40.45313954,7.170991405,1.692122407,2.523813434,0,0,0,23.13735151,4.215935841,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
607,4.875839956,22.35750588,0,0,0,72.76665416,27.23334584,1.064911144,3.970222055,0,0,0,24.48357608,5.035133199,0.770883788,3.971757001,0,0,0,19.77214585,4.742640789,3.040045025,14.41552683,0,0,0,28.51093222,17.45557185,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
608,5.902051214,13.56111916,0,0,2.012078886,78.52475074,21.47524926,0.556067993,0.283041244,0,0,0.125664339,15.01449466,0.964773576,3.521412571,4.769710546,0,0,1.741160452,48.63596433,10.03228357,1.824570651,8.508367374,0,0,0.145254096,14.87429174,10.47819212,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
609,11.41044704,22.94084753,0,0,0,65.64870543,34.35129457,0.463942852,0.433817112,0,0,0,5.945178912,0.897759964,8.441736432,20.55629182,0,0,0,43.22940169,28.99802825,2.504767754,1.950738598,0,0,0,16.47412483,4.455506352,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
612,3.57623684,6.849845122,0,0,0,89.57391804,10.42608196,0,0,0,0,0,0,0,2.351894355,5.298753487,0,0,0,59.93174422,7.650647842,1.224342485,1.551091635,0,0,0,29.64217382,2.77543412,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
615,6.509797085,16.50377705,0,0,0,77.13641541,23.01357413,0,1.000743788,0,0,0,7.234386259,1.000743788,1.392185575,9.424075495,0,0,0,40.00430003,10.81626107,5.11761151,6.078957767,0,0,0,29.89772912,11.19656928,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
619,1,1,0,0,0,100,2,0,0,0,0,0,0,0,1,1,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
656,7.894158423,5,0,0,1.638095879,85.4677457,14.5322543,0.40273451,0.40273451,0,0,0.40273451,6.846486664,1.208203529,2.244243107,2.244243107,0,0,1.235361369,39.16101456,5.723847584,5.247180807,2.353022383,0,0,0,39.46024448,7.60020319,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
657,0.883353739,0.654295756,0,0,14.72771599,83.73463452,16.26536548,0.345753861,0.239864767,0,0,5.47935856,33.84625032,6.064977188,0.505480629,0.38231174,0,0,8.338661623,43.37132293,9.226453991,0.032119249,0.032119249,0,0,0.909695804,6.517061271,0.973934302,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
658,2.706564964,1.755036032,0,0,4.94876877,90.58963023,9.410369766,0.085745195,0.310482672,0,0,1.38428067,27.46816421,1.780508537,1.193383244,0.108146182,0,0,2.394907416,47.72539348,3.696436842,1.427436525,1.336407178,0,0,1.169580684,15.39607254,3.933424386,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
660,4.905640954,3.274354275,0,0,0.542539354,93.33952297,8.722534583,2.139928554,2.829527352,0,0,0,49.25695267,4.969455905,1.110277486,0.194879441,0,0,0.136841851,21.14895448,1.441998778,1.655434915,0.249947482,0,0,0.405697503,22.93361582,2.3110799,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
661,6.788423831,4.456655256,0,0,0,88.84853473,11.24507909,0,0,0,0,0,0,0,5.559811029,4.212453564,0,0,0,80.71225612,9.772264593,1.228612802,0.244201692,0,0,0,8.136278612,1.472814494,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
662,13.35470681,0.982914059,0,0.999532366,8.607640438,81.4094455,23.94479367,0,0,0,0,0,0,0,13.31550171,0.960794901,0,0.607481379,8.590554498,77.88098661,23.47433248,0.039205099,0.022119158,0,0.392050988,0.017085941,3.528458891,0.470461185,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
664,8.976772446,9.298312617,0,0.044267759,0.269460454,81.41118672,18.58881328,0.748385529,0.748385529,0,0,0.202763697,5.157627943,1.699534755,5.589889591,5.052253316,0,0,0,43.76032914,10.64214291,2.638497327,3.497673773,0,0.044267759,0.066696757,32.49322964,6.247135616,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
665,0.784032629,5.343732742,0,0.250519535,1.645981871,91.97573322,8.024266777,0.784032629,3.732986962,0,0.156806526,1.12791005,74.36004182,5.801736167,0,0.937130093,0,0.093713009,0.468565046,7.871892777,1.499408148,0,0.673615687,0,0,0.049506774,9.743798629,0.723122461,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
666,1.512477037,1,0,0,3.488839757,93.99868321,6.001316795,0.752588884,0.423617772,0,0,0.154357615,41.03121291,1.330564271,0.474257474,0.474257474,0,0,3.320436331,43.15679612,4.268951279,0.28563068,0.102124754,0,0,0.014045811,9.810674166,0.401801245,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
667,2.264019622,5.899445899,0,0,0,91.83653448,8.163465521,0,0.995105201,0,0,0,14.70544352,0.995105201,1.994434318,4.634755395,0,0,0,72.27855549,6.629189713,0.269585304,0.269585304,0,0,0,4.852535472,0.539170608,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
669,9.443716096,5,0,0,0,85.5562839,14.4437161,1.873907576,0.526737401,0,0,0,8.134103035,2.400644977,2.68560138,2.68560138,0,0,0,48.34082484,5.37120276,4.884207139,1.78766122,0,0,0,29.08135603,6.671868359,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
670,1.29478458,4.365986395,0,0,0,94.33922902,5.660770975,0,0.135147392,0,0,0,2.567800454,0.135147392,0,0,0,0,0,0,0,1.29478458,4.230839002,0,0,0,91.77142857,5.525623583,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
671,5.963580827,5.027098997,0,0,1.33106203,87.67825815,12.32174185,1.577850877,0.295426065,0,0,0,10.95097118,1.873276942,3.635025063,4.484727444,0,0,1.33106203,69.42763158,9.450814536,0.750704887,0.246945489,0,0,0,7.299655388,0.997650376,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
672,9.389821616,6.272298006,0,0,12.97980063,71.35807975,28.64192025,4.722980063,3.155561385,0,0,6.564795383,32.87040923,14.44333683,1.697534103,0.951206716,0,0,5.055351522,19.90870934,7.70409234,2.96930745,2.165529906,0,0,1.359653725,18.57896118,6.494491081,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
673,3.496339983,41.77658283,0,0,0,54.72707719,45.27292281,1.948655681,11.36478751,0,0,0,9.444579358,13.31344319,0,0,0,0,0,0,0,1.547684302,30.41179532,0,0,0,45.28249783,31.95947962,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
674,9.973647224,9.518842235,0,4.245432186,4.874385102,74.23005973,28.61230675,1.383740337,1.110769501,0,0.555384751,0.555384751,8.057800422,3.605279339,2.768578707,1.4096539,0,0.641909698,1.390108925,13.80468201,6.21025123,5.82132818,6.998418833,0,3.048137737,2.928891427,52.3675773,18.79677618,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
676,9.289211548,13.22527998,0,0,5.572345095,71.91316337,28.08683663,5.324160054,5.101581406,0,0,1.399065789,26.61292138,11.82480725,2.126737577,5.156452248,0,0,4.173279307,19.64263605,11.45646913,1.838313917,2.967246328,0,0,0,25.65760594,4.805560245,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
679,3.618933786,5.973094023,0,0,76.10063067,17.97491448,85.69265848,1.109155861,1.109155861,0,0,15.51110306,4.999740877,17.72941478,2.164511371,3.910486373,0,0,37.21522967,2.583047739,43.29022741,0.345266554,0.953451789,0,0,23.37429795,10.39212587,24.67301629,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
680,9.096500442,2.93550973,0,0,0,87.96798983,12.03201017,0.205522999,0,0,0,0,3.904936975,0.205522999,3.689462627,2.178654356,0,0,0,56.39415635,5.868116984,5.201514816,0.756855374,0,0,0,27.66889651,5.95837019,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
682,31.23682115,4.445139271,0,0,19.01458062,45.60856379,54.69654104,8.112431163,1.839625194,0,0,4.521278286,22.62427407,14.47333464,0.885582956,0.246245162,0,0,6.677253801,1.37807328,7.809081919,22.23880703,2.359268915,0,0,7.816048534,21.60621643,32.41412448,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
683,11.83237599,2.951169272,0,0,0.74618274,84.47027199,15.52972801,0.83316211,0.67177341,0,0,0,18.91860696,1.50493552,6.322014722,1.552772609,0,0,0.235495522,34.03648196,8.110282853,4.677199162,0.726623252,0,0,0.510687218,31.51518307,5.914509633,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
684,4.687652579,5.149601315,0,0,0,92.62335689,9.837253894,0,0.530746572,0,0,0,10.08418488,0.530746572,4.320031848,4.344694151,0,0,0,73.43361585,8.664725999,0.367620731,0.274160592,0,0,0,9.10555616,0.641781323,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
685,1.702849551,0,0,0,0.273287978,98.02386247,1.976137528,1.611753558,0,0,0,0,57.80545503,1.611753558,0,0,0,0,0,24.04229748,0,0.091095993,0,0,0,0.273287978,16.17610996,0.36438397,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
687,4.143216831,0.183891262,0,0,57.45275585,38.41706532,61.77986395,0.574175674,0,0,0,9.448326012,2.507072691,10.02250169,0.196929269,0,0,0,42.30264259,27.38776728,42.49957186,3.372111888,0.183891262,0,0,5.70178725,8.522225351,9.2577904,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
688,4.03599449,0.608961966,0,0,9.781597167,85.57344638,14.42655362,0.09617056,0,0,0,0.4808528,9.040032636,0.57702336,0.244387686,0.204083081,0,0,6.260558009,35.86237784,6.709028775,3.695436244,0.404878885,0,0,3.040186358,40.67103591,7.140501487,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
689,8.152575362,6.560489641,0,0,1,84.286935,15.713065,0.493830665,0.987661329,0,0,0.098766133,8.296355164,1.580258126,7.371809701,5.285893316,0,0,0.843846868,70.8831369,13.50154989,0.286934996,0.286934996,0,0,0.057386999,5.107442936,0.631256992,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
691,20.32190625,7.797734333,0,0,16.25698632,55.62337309,44.37662691,6.548162437,2.253848984,0,0,2.782941535,16.24446239,11.58495296,0,0,0,0,0,0,0,13.77374382,5.543885349,0,0,13.47404478,39.3789107,32.79167395,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
692,4.722859615,14.50657244,0,0,0,80.77056795,19.22943205,0,0,0,0,0,0,0,4.653574519,13.96072356,0,0,0,74.45719231,18.61429808,0.069285096,0.545848879,0,0,0,6.313375639,0.615133976,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
693,2.389860429,0,0,0,4.791121414,92.81901816,7.180981843,0,0,0,0,0,0,0,2.389860429,0,0,0,4.791121414,88.64144644,7.180981843,0,0,0,0,0,4.177571716,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
694,4.644714744,3.416707554,0,0,0,93.41729213,8.061422298,0,0,0,0,0,22.68418467,0,4.414425423,3.334920405,0,0,0,66.43939752,7.749345828,0.230289321,0.081787149,0,0,0,4.293709945,0.31207647,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
695,6.407497566,5.901168452,0,0,29.45516066,58.23617332,41.76382668,2.592940604,3.190457644,0,0,16.99688413,29.0785297,22.78028238,0,0,0,0,0,0,0,3.814556962,2.710710808,0,0,12.45827653,29.15764362,18.9835443,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
696,12.66829031,0.928952938,0,0.019640118,0.980359882,85.40275676,14.59724324,0.24780812,0,0,0.019640118,0.051406944,6.785850977,0.318855181,9.460803806,0.806118224,0,0,0.806118224,69.53878211,11.07304025,2.95967838,0.122834715,0,0,0.122834715,9.078123674,3.205347809,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
699,4.32755174,4.371301619,0,0,0,91.30114664,8.698853359,0,0,0,0,0,0,0,4.32755174,3.986962322,0,0,0,75.97627197,8.314514062,0,0.384339297,0,0,0,15.32487467,0.384339297,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
700,1.151706218,3.156164181,0,0,48.96795685,46.9236974,53.27582725,0,0,0,0,9.770882849,3.25696095,9.770882849,0.199524648,1.921357585,0,0,25.42209032,25.2087977,27.54297255,0.95218157,1.234806596,0,0,13.77498368,18.45793875,15.96197185,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
701,10.4662237,11.00142039,0,0,40.26553999,48.12805142,61.73318407,1.983725745,1.813399779,0,0,10.85355578,8.830949974,14.6506813,0,0,0,0,0,0,0,8.482497954,9.188020608,0,0,29.41198421,39.29710145,47.08250277,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
703,2.19962629,0,0,0,3.348793504,94.45158021,5.548419793,0,0,0,0,0.988924801,18.78957121,0.988924801,2.19962629,0,0,0,2.19962629,57.27471484,4.399252579,0,0,0,0,0.160242413,18.38729415,0.160242413,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
704,1.782621699,0.739799128,0,0,6.117207305,91.36037187,8.639628132,0.05451733,0,0,0,0.05451733,5.342698369,0.109034661,0.983906927,0.739799128,0,0,0.99454183,36.78844858,2.718247885,0.744197441,0,0,0,5.068148144,49.22922492,5.812345586,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
705,0.972835883,7.039100543,0,0,25.6223714,66.36569218,33.63430782,0,0,0,0,0,0,0,0.972835883,6.578618506,0,0,19.96708819,38.26764248,27.51854258,0,0.460482037,0,0,5.655283205,28.0980497,6.115765242,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
708,8.295468739,11.86007217,0,0,0,82.86898897,20.15554091,0.544722781,0.17333981,0,0,0,10.26923878,0.718062591,1.429186038,1.962146971,0,0,0,21.99795295,3.39133301,6.32155992,9.724585386,0,0,0,50.60179724,16.04614531,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
709,3.096590177,2.640604606,0,0,0,94.26280522,5.737194782,0.209702119,0.209702119,0,0,0,20.55080769,0.419404238,0.323380994,0.926939334,0,0,0,20.86858584,1.250320328,2.563507064,1.503963152,0,0,0,52.8434117,4.067470216,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
711,8.759532695,1.81241549,0,0,0,91.13499919,10.57194819,0.606914922,0,0,0,0,11.53138353,0.606914922,6.753948294,1.533222457,0,0,0,64.10304776,8.28717075,1.398669479,0.279193034,0,0,0,15.50056791,1.677862513,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
712,7.399826979,6.78109898,0,0,0,88.32614402,14.18092596,0.458355707,0.091671141,0,0,0,8.708758427,0.550026848,5.207565181,3.138028757,0,0,0,55.52091164,8.345593938,1.733906092,3.551399081,0,0,0,24.09647396,5.285305173,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
717,9.465777262,10.75986079,0,0,0,81.30452436,20.22563805,1.172563805,3.479988399,0,0,0,33.50290023,4.652552204,4.227668213,5.279582367,0,0,0,33.58207657,9.50725058,4.065545244,2.000290023,0,0,0,14.21954756,6.065835267,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
718,5.17747715,15.13344665,0,0,0,79.6890762,20.3109238,0,0,0,0,0,0,0,4.484128795,14.05358535,0,0,0,71.14486176,18.53771415,0.693348355,1.079861295,0,0,0,8.544214446,1.773209651,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
719,9.033030301,1.419364748,0,0,0,89.54760495,10.45239505,0,0,0,0,0,0,0,3.557423697,0.58566955,0,0,0,54.4238618,4.143093247,5.475606605,0.833695198,0,0,0,35.12374315,6.309301802,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
